name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,10 - 12,526,287,239
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,13 - 14,356,206,150
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,15 - 24,1594,886,708
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,15 - 49,8537,4874,3663
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,25 - 40,2363,1408,955
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,41 - 60,11940,6652,5288
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,5 - 16,1906,1041,865
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,5 - 9,705,379,326
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,>18,31270,17520,13750
ISLAMABAD,ISLAMABAD,TEHSIL,Seeing,>60,16019,8932,7087
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,0 - 4,135,119,16
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,10 - 12,175,168,7
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,13 - 14,117,108,9
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,15 - 24,565,529,36
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,15 - 49,4305,3126,1179
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,25 - 40,924,817,107
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,41 - 60,8781,4911,3870
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,5 - 16,550,510,40
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,5 - 9,148,132,16
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,>18,21556,12324,9232
ISLAMABAD,ISLAMABAD,TEHSIL,Self care etc,>60,11491,6259,5232
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,0 - 4,675,417,258
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,10 - 12,1017,716,301
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,13 - 14,652,456,196
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,15 - 24,3113,2102,1011
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,15 - 49,15507,9984,5523
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,25 - 40,5056,3537,1519
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,41 - 60,20067,10856,9211
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,5 - 16,3634,2437,1197
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,5 - 9,1363,870,493
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,>18,56766,31931,24835
ISLAMABAD,ISLAMABAD,TEHSIL,Walking/ Climbing,>60,29691,16224,13467
